start,end
3.574,3.83
3.574,3.83
3.862,4.086
3.862,4.086
4.118,4.246
4.278,4.374
4.438,4.534
4.566,4.694
4.726,4.982
5.014,5.142
5.174,5.27
5.334,5.558
5.59,5.686
5.75,5.846
5.878,6.134
6.198,6.294
6.326,6.422
6.454,6.55
6.614,6.678
6.71,6.806
6.838,6.902
6.966,7.222
7.254,7.35
7.414,7.51
7.542,7.67
7.702,7.798
7.862,8.118
8.15,8.278
8.342,8.438
8.47,8.598
8.63,8.726
8.79,8.886
8.918,9.046
9.078,9.11
9.174,9.27
9.302,9.43
9.462,9.558
9.622,9.718
9.75,9.878
9.878,9.974
10.038,10.07
10.102,10.23
10.262,10.358
10.422,10.518
10.55,10.614
10.646,10.742
10.806,10.902
10.934,11.03
11.062,11.158
11.222,11.318
11.35,11.478
11.51,11.574
11.638,11.734
11.766,11.894
11.926,12.022
12.086,12.182
12.182,12.278
12.31,12.406
12.47,12.566
12.598,12.726
12.758,12.854
12.918,13.014
13.046,13.174
13.206,13.302
13.366,13.462
13.494,13.622
13.654,13.75
13.782,13.878
13.91,14.038
14.07,14.166
14.23,14.326
14.358,14.422
14.454,14.55
14.614,14.71
14.742,14.87
14.87,14.902
14.966,15.062
15.094,15.19
15.222,15.318
15.382,15.478
15.51,15.638
15.67,15.766
15.83,15.926
15.958,16.086
16.118,16.214
16.214,16.31
16.342,16.47
16.502,16.598
16.662,16.758
16.79,16.918
16.95,17.046
17.11,17.206
17.238,17.366
17.398,17.494
17.558,17.654
17.686,17.782
17.814,17.878
17.942,18.038
18.07,18.198
18.23,18.326
18.39,18.454
18.486,18.614
18.646,18.742
18.806,18.902
18.934,19.062
19.094,19.158
19.222,19.286
19.318,19.446
19.478,19.574
19.638,19.734
19.766,19.894
19.926,20.022
20.086,20.182
20.214,20.31
20.342,20.406
20.47,20.566
20.598,20.726
20.758,20.854
20.918,20.982
21.014,21.142
21.174,21.27
21.334,21.59
21.622,21.878
21.622,21.878
21.91,22.166
21.91,22.166
22.23,22.358
22.39,22.518
22.55,22.646
22.71,22.806
22.838,23.094
23.158,23.254
23.286,23.414
23.446,23.702
23.734,23.862
23.894,23.99
24.054,24.31
24.342,24.438
24.47,24.534
24.566,24.694
24.726,24.822
24.886,24.982
25.014,25.142
25.174,25.43
25.462,25.59
25.622,25.718
25.782,25.878
25.91,26.038
26.07,26.326
26.358,26.486
26.518,26.614
26.678,26.774
26.806,26.934
26.966,27.062
27.126,27.222
27.254,27.382
27.414,27.51
27.574,27.638
27.67,27.766
27.798,27.894
27.958,28.022
28.054,28.182
28.214,28.31
28.374,28.47
28.502,28.63
28.662,28.726
28.79,28.822
28.854,28.982
29.014,29.11
29.174,29.27
29.302,29.43
29.462,29.558
29.622,29.718
29.75,29.846
29.878,29.942
30.006,30.102
30.134,30.262
30.294,30.39
30.422,30.518
30.55,30.678
30.71,30.806
30.87,30.966
30.998,31.126
31.158,31.254
31.318,31.414
31.446,31.574
31.606,31.67
31.734,31.83
31.862,31.99
32.022,32.118
32.15,32.246
32.278,32.406
32.438,32.534
32.566,32.662
32.694,32.79
32.822,32.886
32.95,33.046
33.078,33.11
33.142,33.238
33.302,33.398
33.43,33.558
33.59,33.686
33.75,33.846
33.878,34.006
34.038,34.134
34.198,34.294
34.326,34.454
34.486,34.55
34.614,34.71
34.742,34.87
34.87,34.966
35.03,35.126
35.158,35.286
35.318,35.414
35.478,35.574
35.606,35.734
35.766,35.862
35.926,36.022
36.054,36.15
36.182,36.246
36.31,36.406
36.438,36.566
36.598,36.662
36.726,36.822
36.854,36.982
37.014,37.11
37.174,37.238
37.27,37.398
37.43,37.526
37.59,37.686
37.718,37.846
37.878,37.974
38.006,38.102
38.134,38.262
38.294,38.39
38.454,38.486
38.518,38.646
38.678,38.774
38.838,38.934
38.966,39.094
39.126,39.222
39.286,39.382
39.414,39.542
39.574,39.83
39.862,40.246
39.862,40.246
40.31,40.566
40.31,40.566
40.598,40.694
40.758,40.854
40.886,41.014
41.046,41.142
41.206,41.462
41.494,41.59
41.654,41.75
41.782,42.038
42.102,42.198
42.23,42.358
42.39,42.646
42.678,42.806
42.838,42.934
42.998,43.094
43.126,43.254
43.254,43.35
43.414,43.478
43.51,43.638
43.67,43.766
43.83,43.926
43.958,44.086
44.118,44.214
44.278,44.374
44.406,44.694
44.758,44.854
44.886,45.014
45.046,45.142
45.206,45.302
45.334,45.462
45.494,45.59
45.654,45.75
45.782,45.91
45.942,46.038
46.102,46.198
46.23,46.326
46.358,46.454
46.518,46.614
46.646,46.774
46.806,46.87
46.934,46.966
46.998,47.126
47.158,47.254
47.318,47.414
47.446,47.574
47.606,47.702
47.766,47.862
47.894,47.99
48.022,48.118
48.182,48.278
48.31,48.438
48.47,48.566
48.63,48.726
48.758,48.886
48.918,49.014
49.078,49.174
49.206,49.334
49.366,49.462
49.526,49.622
49.654,49.814
49.846,49.942
50.006,50.102
50.134,50.262
50.294,50.358
50.422,50.486
50.518,50.646
50.678,50.774
50.838,50.934
50.966,51.094
51.126,51.222
51.286,51.382
51.414,51.542
51.574,51.67
51.734,51.83
51.862,51.99
52.022,52.118
52.182,52.278
52.31,52.438
52.47,52.566
52.63,52.726
52.726,52.854
52.886,52.982
53.046,53.142
53.174,53.302
53.334,53.43
53.494,53.59
53.622,53.75
53.782,54.038
54.07,54.198
54.23,54.422
54.486,54.582
54.614,54.742
54.774,54.87
54.934,55.03
55.062,55.19
55.222,55.318
55.382,55.478
55.51,55.638
55.67,55.766
55.83,55.926
55.958,56.086
56.118,56.182
56.246,56.342
56.374,56.502
56.534,56.63
56.694,56.79
56.822,56.95
56.982,57.078
57.11,57.174
57.206,57.334
57.366,57.462
57.526,57.622
57.654,57.782
57.814,57.91
57.974,58.038
58.07,58.198
58.23,58.326
58.39,58.486
58.518,58.774
58.838,59.094
58.838,59.094
59.126,59.382
59.126,59.382
59.414,59.542
59.574,59.67
59.734,59.83
59.862,59.99
60.022,60.086
60.15,60.246
60.278,60.406
60.438,60.534
60.598,60.694
60.726,60.822
60.854,60.95
61.014,61.11
61.142,61.238
61.27,61.366
61.43,61.526
61.558,61.686
61.718,61.974
62.006,62.07
62.006,62.198
62.102,62.198
62.262,62.358
62.39,62.518
62.55,62.646
62.71,62.806
62.838,62.966
62.998,63.094
63.158,63.51
63.542,63.83
63.542,63.83
63.862,64.118
63.862,64.118
64.182,64.342
64.374,64.534
64.566,64.662
64.726,64.822
64.854,65.11
65.174,65.27
65.302,65.43
65.462,65.718
65.75,65.878
65.91,66.006
66.07,66.358
66.39,66.486
66.55,66.646
66.678,66.806
66.838,66.934
66.998,67.094
67.126,67.222
67.254,67.35
67.414,67.51
67.542,67.67
67.702,67.798
67.862,67.958
67.99,68.118
68.15,68.47
68.502,68.63
68.662,68.79
68.854,68.95
68.982,69.11
69.142,69.238
69.302,69.398
69.43,69.558
69.59,69.686
69.75,69.846
69.878,70.006
70.038,70.134
70.198,70.294
70.326,70.454
70.454,70.55
70.614,70.71
70.742,70.838
70.87,70.966
71.03,71.126
71.158,71.286
71.318,71.414
71.478,71.574
71.606,71.734
71.766,71.862
71.926,72.022
72.054,72.182
72.214,72.31
72.374,72.47
72.502,72.63
72.662,72.758
72.822,72.918
72.95,73.078
73.11,73.206
73.27,73.366
73.398,73.526
73.558,73.686
73.75,73.846
73.878,74.006
74.038,74.134
74.198,74.294
74.326,74.422
74.454,74.55
74.614,74.71
74.742,74.87
74.902,74.998
75.062,75.126
75.158,75.286
75.318,75.414
75.478,75.574
75.606,75.734
75.766,75.862
75.926,76.022
76.054,76.182
76.214,76.31
76.374,76.47
76.502,76.63
76.662,76.758
76.822,76.918
76.95,77.078
77.11,77.206
77.27,77.366
77.398,77.526
77.558,77.654
77.718,77.974
78.006,78.102
78.166,78.422
78.454,78.582
78.614,78.71
78.774,78.87
78.902,79.03
79.062,79.158
79.222,79.318
79.35,79.478
79.51,79.606
79.67,79.766
79.798,79.926
79.958,80.054
80.118,80.214
80.246,80.374
80.406,80.502
80.566,80.662
80.694,80.822
80.854,80.95
80.982,81.078
81.11,81.206
81.238,81.334
81.398,81.494
81.526,81.654
81.686,81.782
81.846,81.942
81.974,82.102
82.134,82.23
82.294,82.39
82.422,82.55
82.582,82.838
82.87,83.126
82.87,83.126
83.19,83.446
83.19,83.446
83.478,83.606
83.67,83.766
83.798,83.926
83.958,84.054
84.118,84.214
84.246,84.374
84.406,84.502
84.566,84.662
84.694,84.822
84.854,84.95
85.014,85.078
85.11,85.238
85.27,85.366
85.43,85.526
85.558,85.686
85.718,85.814
85.878,86.166
86.198,86.294
86.198,86.454
86.358,86.454
86.486,86.614
86.646,86.774
86.838,86.934
86.966,87.094
87.126,87.222
87.286,87.478
87.51,88.918
