start,end
4.736,5.056
4.736,5.056
5.088,5.472
5.504,5.888
5.504,5.888
5.92,6.08
6.112,6.24
6.272,6.656
6.688,7.072
7.104,7.904
7.104,7.904
7.936,8.128
8.16,8.32
8.352,8.544
8.576,8.768
8.8,8.928
8.96,9.056
9.088,9.152
9.184,9.28
9.312,9.472
9.504,9.696
9.728,9.856
9.888,10.048
10.08,10.272
10.304,10.496
10.528,10.688
10.72,10.88
10.912,11.04
11.104,11.232
11.264,11.456
11.488,11.552
11.584,11.776
11.808,12.0
12.032,12.192
12.224,12.416
12.448,12.576
12.608,12.736
12.768,12.928
12.96,13.152
13.184,13.344
13.376,14.208
13.376,14.208
14.24,14.592
14.24,14.592
14.624,15.04
15.072,15.424
15.072,15.424
15.456,15.84
15.872,16.288
15.872,16.288
16.32,16.768
16.8,17.6
16.8,17.6
17.664,18.048
17.664,18.048
18.08,18.592
18.624,19.008
18.624,19.008
19.04,19.232
19.264,19.456
19.488,19.872
19.904,20.32
20.352,21.184
20.352,21.184
21.216,21.408
21.44,21.6
21.632,21.824
21.856,22.048
22.08,22.24
22.272,22.336
22.368,22.4
22.432,22.56
22.592,22.752
22.784,22.976
23.008,23.136
23.168,23.328
23.36,23.552
23.584,23.776
23.808,23.968
24.0,24.192
24.224,24.352
24.416,24.544
24.576,24.768
24.8,24.896
24.928,25.12
25.152,25.344
25.376,25.536
25.568,25.696
25.728,25.856
25.888,26.048
26.048,26.208
26.24,26.432
26.464,26.624
26.656,27.488
26.656,27.488
27.52,27.904
27.52,27.904
27.936,28.352
28.384,28.768
28.384,28.768
28.8,29.184
29.216,29.632
29.216,29.632
29.664,30.176
30.208,31.04
30.208,31.04
31.104,31.488
31.104,31.488
31.52,31.968
32.0,32.384
32.0,32.384
32.416,32.608
32.64,32.832
32.864,33.024
32.864,33.248
33.056,33.248
33.28,33.472
33.504,33.664
33.664,34.08
33.664,34.496
34.112,34.496
34.528,34.72
34.528,34.912
34.752,34.912
34.944,35.136
35.168,35.36
35.392,35.552
35.392,35.648
35.552,35.648
35.68,35.872
35.904,36.064
36.096,36.288
36.32,36.512
36.544,36.704
36.736,36.928
36.96,37.152
37.152,37.312
37.344,37.536
37.568,37.728
37.792,37.952
37.984,38.176
38.208,38.336
38.368,38.528
38.56,38.752
38.784,38.88
38.912,39.104
39.136,39.328
39.36,39.52
39.552,39.744
39.776,39.936
39.968,40.096
40.128,40.288
40.32,40.512
40.544,40.704
40.736,40.928
40.96,41.152
41.184,41.344
41.376,41.568
41.6,41.792
41.824,41.984
42.016,42.208
42.24,42.432
42.464,42.624
42.656,43.072
43.104,43.52
43.552,44.384
44.448,44.832
44.448,44.832
44.864,45.312
45.344,45.728
45.344,45.728
45.76,45.952
45.984,46.176
46.208,46.592
46.624,47.008
47.04,47.872
47.04,47.872
47.904,48.096
48.128,48.288
48.32,48.512
48.544,48.736
48.768,48.928
48.96,49.024
49.056,49.12
49.152,49.28
49.312,49.472
49.504,49.696
49.728,49.888
49.92,50.08
50.112,50.304
50.336,50.528
50.56,50.72
50.752,50.944
50.976,51.104
51.168,51.296
51.328,51.488
51.52,51.648
51.68,51.872
51.904,52.096
52.128,52.288
52.32,52.48
52.512,52.64
52.672,52.8
52.832,53.024
