start,end
3.225,3.705
3.225,3.705
3.737,3.993
3.737,4.249
4.025,4.249
4.281,4.761
4.281,4.761
4.793,5.305
4.793,5.305
5.337,5.593
5.625,5.881
5.913,6.425
6.457,6.905
6.457,6.905
6.937,7.449
6.937,7.449
7.481,8.025
7.481,8.025
8.057,8.281
8.057,8.281
8.313,8.569
8.601,8.857
8.889,9.113
9.145,9.305
9.337,9.593
9.625,10.137
9.625,10.137
10.169,10.649
10.169,10.649
10.681,10.905
10.681,11.161
10.937,11.033
11.065,11.161
11.193,11.353
11.193,11.353
11.385,11.513
11.545,11.801
11.833,12.057
12.089,12.281
12.313,12.569
12.601,13.049
12.601,13.049
13.081,13.625
13.081,13.625
13.657,14.169
13.657,14.169
14.201,15.993
14.201,15.993
16.025,16.537
16.025,16.537
16.569,16.825
16.569,17.113
16.857,17.113
17.145,17.657
17.145,17.657
17.689,18.233
17.689,18.233
18.265,18.489
18.521,18.777
18.809,19.321
19.353,19.897
19.353,19.897
19.929,20.441
19.929,20.441
20.473,21.017
20.473,21.017
21.049,21.305
21.049,21.305
21.337,21.561
21.593,21.849
21.881,22.073
22.105,22.265
22.297,22.521
22.553,23.001
22.553,23.001
23.033,23.545
23.033,23.545
23.577,23.833
23.577,24.057
23.865,23.897
23.929,24.057
24.089,24.217
24.089,24.217
24.249,24.473
24.505,24.761
24.793,24.953
24.985,25.145
25.177,25.433
25.465,26.009
25.465,26.009
26.041,26.553
26.041,26.553
26.585,27.225
26.585,27.225
27.257,29.049
27.257,29.049
29.081,29.593
29.081,29.593
29.625,29.881
29.625,30.169
29.913,30.169
30.201,30.713
30.201,30.713
30.745,31.289
30.745,31.289
31.321,31.545
31.577,31.833
31.865,32.409
32.441,32.921
32.441,32.921
32.441,32.921
32.953,33.209
32.953,33.497
32.953,33.497
33.241,33.497
33.529,34.137
33.529,34.137
33.529,34.137
34.169,36.249
34.169,36.249
36.281,36.825
36.281,36.825
36.281,36.825
36.857,37.625
37.657,38.201
38.233,38.745
38.233,38.745
38.233,38.745
38.233,38.745
38.777,39.033
38.777,39.033
39.065,39.321
39.065,39.321
39.353,39.865
39.353,39.865
39.897,40.153
39.897,40.409
40.185,40.409
40.441,40.889
40.441,40.889
40.921,41.465
40.921,41.465
41.497,41.721
41.497,41.913
41.753,41.913
41.945,42.201
42.233,42.425
42.457,42.617
42.457,42.905
42.457,42.905
42.649,42.905
42.937,43.449
42.937,43.449
42.937,43.449
43.481,44.025
43.481,44.025
44.057,44.601
44.057,44.601
44.633,45.465
44.633,45.465
44.633,45.465
45.497,46.457
46.489,46.745
46.777,47.033
47.065,47.321
47.353,47.577
47.609,47.801
47.833,48.089
48.121,48.281
48.313,48.505
48.537,48.793
48.825,49.049
49.081,49.305
49.337,49.561
49.593,49.817
49.849,50.073
50.105,50.297
50.329,50.553
50.585,50.809
50.841,51.065
51.097,51.257
51.289,51.545
51.577,51.833
51.865,52.025
52.057,52.313
52.345,52.601
52.633,52.889
52.921,53.145
53.177,53.433
53.177,53.689
53.465,53.689
53.721,53.977
54.009,54.233
54.265,54.457
54.489,54.745
54.777,55.033
55.065,55.225
55.257,55.417
55.449,55.705
55.737,55.961
55.993,56.185
56.217,56.473
56.505,56.697
56.729,56.889
56.921,57.113
57.145,57.369
57.401,57.657
57.689,57.913
57.945,58.137
58.169,58.361
58.393,58.649
58.681,58.905
58.937,59.193
59.225,59.737
59.225,59.737
59.769,60.025
59.769,60.313
60.057,60.313
60.345,60.857
60.345,60.857
60.889,61.433
60.889,61.433
61.465,61.721
61.753,61.977
62.009,62.553
62.585,62.841
62.873,63.097
63.129,63.385
63.417,63.641
63.641,63.865
63.897,64.153
64.185,64.441
64.473,64.665
64.697,64.889
64.921,65.145
65.177,65.369
65.401,65.625
65.657,65.849
65.881,66.105
66.137,66.329
66.361,66.585
66.617,66.777
66.809,67.065
67.097,67.353
67.385,67.577
67.577,67.801
67.833,68.025
68.057,68.537
68.057,68.537
68.057,68.537
68.569,69.113
68.569,69.113
68.569,69.113
69.145,69.657
69.145,69.657
69.689,70.233
69.689,70.233
69.689,70.233
70.265,71.897
70.265,71.897
70.265,71.897
71.929,72.793
71.929,72.793
72.825,73.049
72.825,73.337
73.081,73.337
73.369,73.913
73.369,73.913
73.945,74.457
73.945,74.457
74.489,74.745
74.777,75.033
75.065,75.577
75.609,76.121
75.609,76.121
75.609,76.121
76.153,76.409
76.153,76.697
76.153,76.697
76.441,76.697
76.729,77.305
76.729,77.305
76.729,77.305
77.337,79.481
77.337,79.481
79.513,80.025
79.513,80.025
79.513,80.025
80.057,80.793
80.825,81.337
81.369,81.913
81.369,81.913
81.369,81.913
81.369,81.913
81.945,82.201
81.945,82.201
82.233,82.489
82.233,82.489
82.521,83.065
82.521,83.065
83.097,83.321
83.097,83.609
83.353,83.609
83.641,84.121
83.641,84.121
84.153,84.697
84.153,84.697
84.729,84.985
84.729,85.177
85.017,85.177
85.209,85.465
85.497,85.689
85.721,85.913
85.721,86.169
85.721,86.169
85.945,86.169
86.201,86.745
86.201,86.745
86.201,86.745
86.777,87.289
86.777,87.289
87.321,87.929
87.321,87.929
87.961,88.793
87.961,88.793
87.961,88.793
88.825,89.881
89.913,90.137
90.169,90.425
90.457,90.713
90.745,91.001
91.033,91.193
91.225,91.417
91.449,91.705
91.737,91.961
91.993,92.185
92.217,92.441
92.473,92.729
92.761,92.953
92.985,93.209
93.241,93.497
93.529,93.753
93.785,93.977
93.977,94.201
94.233,94.457
94.489,94.713
94.745,94.969
95.001,95.225
95.257,95.481
95.513,95.769
95.801,96.025
96.057,96.313
96.345,96.601
96.633,96.857
96.633,97.113
96.889,97.113
97.145,97.401
97.433,97.689
97.721,97.913
97.945,98.201
98.233,98.489
98.489,98.713
98.713,98.873
98.905,99.161
99.193,99.449
99.481,99.705
99.737,99.961
99.993,100.185
100.217,100.441
100.473,100.633
100.665,100.857
100.889,101.145
101.177,101.433
101.433,101.625
101.657,101.913
101.945,102.201
102.233,102.489
102.521,102.745
102.777,103.321
102.777,103.321
103.353,103.609
103.353,103.865
103.641,103.865
103.897,104.441
103.897,104.441
104.473,104.985
104.473,104.985
105.017,105.273
105.305,105.561
105.593,106.233
106.265,106.521
106.553,106.809
106.841,107.065
107.097,107.321
107.353,107.545
107.577,107.833
107.865,108.089
108.121,108.313
108.345,108.601
108.633,108.825
108.857,109.081
109.113,109.337
109.369,109.593
109.625,109.849
109.849,110.041
110.073,110.297
110.329,110.553
110.585,110.809
110.841,111.097
111.129,111.353
111.385,111.609
111.609,111.801
111.833,112.377
111.833,112.377
111.833,112.377
112.409,112.921
112.409,112.921
112.409,112.921
112.953,113.497
112.953,113.497
113.529,114.041
113.529,114.041
113.529,114.041
114.073,116.121
114.073,116.121
114.073,116.121
