start,end
6.734,6.798
6.83,6.926
6.958,7.022
7.054,7.15
7.182,7.246
7.278,7.374
7.406,7.502
7.534,7.63
7.662,7.758
7.79,7.822
7.854,7.95
7.982,8.046
8.078,8.11
8.142,8.238
8.27,8.366
8.398,8.494
8.526,8.622
8.654,8.75
8.782,8.814
8.814,8.878
8.91,9.006
9.038,9.102
9.134,9.198
9.23,9.326
9.358,9.422
9.454,9.55
9.582,9.678
9.71,9.806
9.838,9.934
9.966,10.062
10.094,10.19
10.19,10.222
10.254,10.35
10.382,10.446
10.478,10.542
10.574,10.638
10.67,10.734
10.766,10.862
10.894,10.99
11.022,11.118
11.15,11.246
11.278,11.374
11.406,11.47
11.502,11.598
11.63,11.662
11.694,11.79
11.822,11.918
11.95,12.046
12.078,12.174
12.206,12.302
12.334,12.43
12.462,12.558
12.59,12.654
12.686,12.782
12.814,12.878
12.91,12.974
13.006,13.102
13.134,13.23
13.23,13.294
13.326,13.422
13.454,13.55
13.582,13.678
13.678,13.774
13.806,13.87
13.902,13.998
14.03,14.126
14.158,14.19
14.222,14.318
14.35,14.446
14.478,14.574
14.606,14.702
14.734,14.83
14.862,14.894
14.926,15.022
15.054,15.118
15.15,15.246
15.278,15.374
15.406,15.502
15.534,15.566
15.598,15.694
15.726,15.822
15.854,15.95
15.982,16.046
16.078,16.174
16.206,16.238
16.27,16.366
16.398,16.494
16.526,16.622
16.654,16.75
16.782,16.878
16.91,16.942
16.974,17.038
17.07,17.166
17.198,17.294
17.326,17.422
17.454,17.55
17.582,17.646
17.678,17.742
17.774,17.87
17.902,17.998
18.03,18.094
18.126,18.222
18.254,18.286
18.318,18.414
18.446,18.542
18.574,18.67
18.702,18.798
18.83,18.926
18.926,18.99
18.99,19.054
19.086,19.182
19.214,19.31
19.342,19.374
19.406,19.502
19.534,19.598
19.63,19.726
19.758,19.854
19.886,19.982
20.014,20.11
20.142,20.206
20.238,20.27
20.302,20.366
20.398,20.494
20.494,20.59
20.622,20.718
20.718,20.814
20.846,20.846
20.846,20.942
20.974,21.07
21.102,21.198
21.23,21.326
21.358,21.422
21.422,21.518
21.55,21.582
21.582,21.678
21.71,21.806
21.838,21.934
21.966,22.062
22.094,22.19
22.222,22.286
22.286,22.382
22.414,22.446
22.478,22.542
22.574,22.67
22.702,22.798
22.83,22.894
22.926,23.022
23.054,23.15
23.182,23.278
23.31,23.406
23.406,23.438
23.47,23.566
23.598,23.694
23.726,23.822
23.854,23.918
23.95,24.046
24.078,24.142
24.174,24.27
24.302,24.398
24.43,24.526
24.558,24.654
24.686,24.782
24.814,24.91
24.942,25.006
25.038,25.134
25.166,25.262
25.294,25.39
25.422,25.518
25.55,25.646
25.678,25.774
25.806,25.902
25.934,26.03
26.062,26.158
26.19,26.286
26.318,26.382
26.414,26.51
26.542,26.638
26.638,26.734
26.766,26.862
26.894,26.99
27.022,27.118
27.15,27.214
27.246,27.342
27.374,27.47
27.502,27.598
27.63,27.726
27.758,27.854
27.886,27.982
28.014,28.11
28.142,28.238
28.27,28.366
28.398,28.494
28.526,28.622
28.654,28.782
28.814,28.91
28.942,29.038
29.07,29.166
29.198,29.294
29.326,29.422
29.454,29.518
29.55,29.646
29.678,29.774
29.806,29.902
29.934,30.03
30.062,30.19
30.222,30.318
30.35,30.446
30.478,30.574
30.606,30.702
30.734,30.83
30.862,30.958
30.99,31.086
31.118,31.214
31.246,31.342
31.374,31.438
31.47,31.566
31.598,31.694
31.726,31.79
31.822,31.918
31.95,32.046
32.078,32.142
32.174,32.27
32.302,32.398
32.43,32.526
32.558,32.654
32.686,32.782
32.814,32.91
32.942,33.006
33.038,33.102
33.134,33.23
33.262,33.358
33.39,33.486
33.518,33.614
33.646,33.742
33.774,33.87
33.902,33.966
33.998,34.094
34.126,34.222
34.254,34.318
34.35,34.446
34.478,34.478
34.51,34.606
34.638,34.734
34.766,34.862
34.894,34.99
35.022,35.118
35.118,35.214
35.246,35.342
35.374,35.47
35.502,35.598
35.63,35.726
35.758,35.79
35.822,35.854
35.886,35.95
35.982,36.078
36.11,36.206
36.238,36.334
36.366,36.43
36.462,36.558
36.59,36.654
36.686,36.782
36.814,36.91
36.942,37.006
37.038,37.134
37.166,37.262
37.294,37.39
37.422,37.518
37.55,37.646
37.678,37.774
37.806,37.902
37.934,38.03
38.062,38.126
38.19,38.254
38.286,38.382
38.414,38.51
38.542,38.638
38.67,38.766
38.798,38.894
38.926,38.99
39.022,39.118
39.15,39.246
39.278,39.342
39.374,39.47
39.502,39.598
39.598,39.694
39.726,39.822
39.854,39.95
39.982,40.078
40.11,40.206
40.238,40.302
40.334,40.398
40.43,40.494
40.526,40.622
40.654,40.75
40.782,40.878
40.91,41.006
41.038,41.134
41.166,41.262
41.294,41.39
41.422,41.518
41.55,41.646
41.678,41.838
41.87,41.966
41.998,42.094
42.126,42.222
42.254,42.35
42.382,42.51
42.542,42.638
42.67,42.734
42.766,42.862
42.894,42.99
43.022,43.118
43.15,43.246
43.278,43.374
43.406,43.662
43.694,43.918
