start,end
6.35,7.598
7.63,8.014
8.046,8.878
8.91,9.262
9.262,9.614
9.646,10.03
10.062,10.446
10.478,11.278
10.478,11.278
11.278,11.982
11.278,11.982
11.278,11.982
12.014,12.782
12.014,12.782
12.814,13.518
12.814,13.518
13.55,14.382
13.55,14.382
14.414,15.15
14.414,15.15
15.182,15.886
15.918,16.718
16.75,17.454
16.75,17.454
17.486,18.19
17.486,18.19
18.222,19.054
19.086,19.406
19.086,19.854
19.438,19.854
19.886,20.718
19.886,20.718
19.886,20.718
20.75,21.582
21.614,21.998
21.614,22.862
22.03,22.446
22.478,22.862
22.894,23.214
22.894,23.214
23.246,24.046
23.246,24.046
24.078,24.75
24.782,25.582
25.614,26.446
26.478,26.894
26.478,26.894
26.926,27.214
26.926,27.214
27.246,27.982
27.246,27.982
28.014,28.846
28.878,29.71
28.878,29.71
29.742,30.446
29.742,30.446
29.742,30.446
30.478,31.31
31.342,31.726
31.342,31.726
31.758,32.142
31.758,32.142
32.174,33.006
32.174,33.006
32.174,33.006
33.038,33.678
33.71,34.094
34.126,34.542
34.574,34.734
34.766,34.958
34.99,35.406
35.438,35.822
35.854,36.686
35.854,36.686
35.854,36.686
36.718,37.102
37.134,37.55
37.582,37.966
37.582,38.35
37.998,38.35
38.382,39.214
38.382,39.214
39.246,39.406
39.246,40.078
39.438,39.63
39.662,40.078
40.11,40.91
40.11,40.91
40.942,41.774
40.942,41.774
40.942,42.222
42.254,42.958
42.99,43.822
43.854,44.27
44.302,44.59
44.622,45.038
45.07,45.454
45.486,46.222
45.486,46.222
46.254,46.958
46.254,46.958
46.254,47.374
46.99,47.822
46.99,47.822
47.406,47.822
47.854,48.686
48.718,49.07
49.102,49.422
49.454,49.742
49.774,50.126
50.158,50.926
50.158,50.926
50.958,51.758
50.958,51.758
50.958,51.758
50.958,52.206
51.79,52.622
51.79,52.622
52.238,52.622
52.654,53.486
53.518,54.35
54.382,55.086
54.382,55.086
55.118,55.95
55.118,55.95
55.982,56.814
56.846,57.23
56.846,57.614
57.262,57.614
57.614,58.318
57.614,58.318
58.35,59.15
59.182,59.566
59.182,59.95
59.566,59.95
59.982,60.782
59.982,60.782
60.814,61.646
61.678,62.094
61.678,62.446
62.126,62.446
62.478,62.862
62.478,63.31
62.894,63.31
63.342,63.534
63.342,63.726
63.566,63.726
63.758,63.95
63.982,64.174
64.206,64.398
64.43,64.59
64.622,64.814
64.846,65.038
65.07,65.23
65.262,65.454
65.486,65.678
65.71,65.902
65.934,66.766
66.798,67.182
67.214,67.598
67.63,68.494
68.526,68.942
68.974,69.358
69.39,69.806
69.838,70.222
70.254,70.67
70.702,71.086
71.118,71.95
71.118,71.95
71.118,72.366
71.982,72.814
72.398,72.814
72.846,73.678
73.71,74.094
74.126,74.542
74.574,74.958
74.99,75.406
75.438,76.27
75.438,76.27
76.302,77.134
76.302,77.134
76.302,77.134
77.166,77.582
77.166,77.998
77.614,77.998
78.03,78.446
78.03,78.862
78.478,78.862
78.894,79.726
79.342,79.726
79.758,80.174
79.758,80.59
79.758,80.59
80.206,80.59
80.622,81.102
80.622,81.55
81.134,81.55
81.582,82.094
82.126,82.286
82.318,82.51
82.542,82.67
82.702,82.798
82.83,82.926
82.958,83.118
83.15,83.342
83.374,83.534
83.566,83.758
83.79,83.982
84.014,84.206
84.238,85.07
85.102,85.486
85.102,85.902
85.518,85.902
85.934,86.446
86.478,86.862
86.894,88.174
86.894,88.174
88.206,88.59
88.622,89.454
89.486,89.838
89.87,90.222
90.254,90.638
90.67,91.086
91.118,91.822
91.118,91.822
91.854,92.686
91.854,92.686
91.854,93.006
92.718,93.422
92.718,93.422
93.038,93.422
93.454,94.254
94.286,94.67
94.702,94.99
95.022,95.374
95.406,95.79
95.822,96.59
95.822,96.59
96.59,97.422
96.59,97.422
97.422,98.19
97.422,98.19
97.838,98.19
98.222,98.99
99.022,99.406
99.438,99.79
99.822,100.11
100.11,100.494
100.526,101.358
100.526,101.358
101.358,102.158
101.358,102.158
101.358,102.606
102.222,103.022
102.222,103.022
102.638,103.022
103.054,103.79
103.822,104.238
104.238,104.526
104.526,104.91
104.942,105.326
105.358,106.19
105.358,106.19
106.222,107.022
106.222,107.022
107.054,107.822
107.054,107.822
107.47,107.822
107.822,108.654
108.686,109.07
109.102,109.422
109.454,109.838
109.87,110.286
110.318,111.118
110.318,111.118
111.15,111.982
111.15,111.982
112.014,112.782
112.014,112.782
112.398,112.782
112.814,113.646
113.678,114.062
114.062,114.414
114.446,114.862
114.894,115.278
115.31,116.11
115.31,116.11
115.31,116.11
116.142,116.974
116.142,116.974
116.142,116.974
117.006,117.358
117.39,117.806
117.838,118.574
117.838,118.574
118.606,119.374
118.606,119.374
118.606,119.374
119.406,119.822
119.854,120.238
120.27,121.038
120.27,121.038
121.07,121.454
121.07,121.87
121.07,121.87
121.486,121.87
121.902,122.254
121.902,122.67
122.286,122.67
122.702,123.022
122.702,123.438
123.054,123.438
123.47,123.822
123.47,124.27
123.854,124.27
124.302,124.686
124.718,125.07
125.102,125.486
125.518,125.934
125.966,126.798
125.966,126.798
125.966,126.798
127.566,127.982
128.014,128.782
128.814,129.23
129.262,129.55
129.582,129.998
130.03,130.286
130.318,131.118
130.318,131.118
130.318,131.118
131.15,131.982
131.15,131.982
131.15,131.982
132.014,132.43
132.462,132.846
132.878,133.71
133.742,134.126
134.158,134.574
134.606,134.99
135.022,135.47
135.502,136.334
135.502,136.334
135.502,136.334
135.502,136.334
136.366,137.07
136.366,137.486
136.366,137.486
137.102,137.486
137.518,137.934
137.966,138.35
138.382,138.798
138.83,139.214
139.246,139.566
139.598,139.918
139.95,140.302
140.334,140.622
140.654,141.038
141.07,141.422
141.454,141.838
141.87,142.19
142.19,142.542
142.574,142.99
143.022,143.406
143.438,143.854
143.886,144.27
144.302,144.718
144.75,145.55
145.582,145.902
145.902,146.286
146.318,147.086
146.318,147.502
147.118,147.918
147.534,147.918
147.95,148.782
148.814,149.23
149.262,149.646
149.678,150.062
150.126,150.51
150.542,151.374
150.542,151.374
151.406,152.238
151.406,152.238
151.406,152.686
152.718,153.23
153.262,154.094
154.126,154.926
154.126,154.926
154.126,154.926
154.126,154.926
154.958,155.374
155.406,155.79
155.822,156.238
156.27,156.654
156.686,157.518
156.686,157.518
156.686,157.966
157.998,158.382
158.414,159.246
159.278,160.11
159.278,160.11
159.278,160.11
160.142,160.686
160.718,161.134
161.166,161.55
161.582,161.998
162.03,162.35
162.03,162.702
162.382,162.702
162.734,163.086
162.734,163.534
163.118,163.534
163.566,164.334
163.566,164.334
163.566,164.334
164.366,165.198
164.366,165.198
164.366,165.198
165.23,165.646
165.23,166.062
165.678,166.062
166.094,166.926
166.094,166.926
166.958,167.374
