start,end
6.224,6.64
6.672,7.12
7.152,7.44
7.44,7.824
7.856,8.08
8.112,8.208
8.208,8.624
8.656,9.072
9.104,9.52
9.552,9.936
9.968,10.224
9.968,10.224
10.256,10.672
10.704,11.12
10.704,11.12
11.152,11.28
11.312,11.472
11.504,11.824
11.504,11.824
11.856,12.304
12.336,12.688
12.336,12.688
12.72,13.136
13.168,13.456
13.168,13.456
13.168,13.456
13.488,13.904
13.936,14.352
13.936,14.352
13.936,14.352
14.384,14.608
14.64,14.8
14.832,15.184
14.832,15.184
14.832,15.184
15.216,15.664
15.696,16.112
15.696,16.112
16.144,16.56
16.592,16.816
16.848,17.008
17.04,17.232
17.264,17.36
17.392,17.456
17.456,17.808
17.456,17.808
17.84,18.288
18.32,18.608
18.32,18.608
18.32,18.608
18.64,19.088
19.12,19.536
19.12,19.536
19.12,19.536
19.568,19.76
19.792,19.952
19.984,20.272
19.984,20.272
19.984,20.272
20.304,20.72
20.752,21.2
20.752,21.2
20.752,21.2
21.232,21.36
21.392,21.52
21.552,21.936
21.552,21.936
21.552,21.936
21.968,22.416
22.448,22.864
22.448,22.864
22.448,22.864
22.896,23.088
23.12,23.312
23.344,23.568
23.6,23.792
23.824,24.368
24.4,24.624
24.4,24.624
24.4,24.624
24.656,24.88
24.912,25.104
25.136,25.328
25.36,25.552
25.584,25.776
25.808,26.032
26.064,26.256
26.288,26.48
26.512,26.704
26.736,26.928
26.96,27.152
27.184,27.408
27.44,27.6
27.632,27.792
27.824,28.016
28.048,28.24
28.272,28.496
28.528,28.688
28.72,28.848
28.88,29.04
29.072,29.168
29.2,29.424
29.456,29.648
29.68,29.872
29.904,30.064
30.064,30.224
30.256,30.384
30.416,30.576
30.608,30.704
30.736,30.928
30.96,31.152
31.184,31.376
31.408,31.632
31.664,31.76
31.792,31.984
32.016,32.144
32.176,32.304
32.336,32.528
32.56,32.752
32.784,32.976
33.008,33.168
33.2,33.36
33.392,33.584
33.616,33.744
33.744,33.904
33.936,34.064
34.096,34.288
34.32,34.512
34.544,34.704
34.736,34.896
34.928,35.056
35.088,35.248
35.28,35.44
35.472,35.696
35.728,35.92
35.952,36.144
36.176,36.368
36.4,36.592
36.624,36.752
36.784,36.88
36.912,37.104
37.136,37.264
37.296,37.456
37.488,37.648
37.68,37.776
37.808,38.0
38.032,38.192
38.224,38.384
38.416,38.608
38.64,38.832
38.864,39.056
39.088,39.504
39.088,39.504
39.536,39.984
40.016,40.304
40.016,40.304
40.016,40.304
40.336,40.752
40.336,40.752
40.336,40.752
40.784,41.136
40.784,41.136
40.784,41.136
41.168,41.36
41.392,41.584
41.616,42.0
41.616,42.0
41.616,42.0
42.0,42.32
42.0,42.32
42.0,42.32
42.352,42.544
42.352,42.736
42.352,42.736
42.576,42.736
42.768,42.96
42.992,43.216
43.248,43.632
43.248,43.632
43.248,43.632
43.664,44.08
43.664,44.08
43.664,44.08
44.112,44.336
44.112,44.56
44.112,44.56
44.368,44.56
44.592,44.784
44.592,45.008
44.816,45.008
45.04,45.232
45.04,45.488
45.264,45.488
45.52,45.68
45.52,45.904
45.712,45.904
45.936,46.128
45.936,46.352
46.16,46.352
46.384,46.576
46.608,46.832
46.864,47.056
47.088,47.28
47.312,47.472
47.504,47.664
47.696,47.888
47.92,48.112
48.144,48.272
48.304,48.496
48.528,48.72
48.752,48.944
