start,end
0.096,1.664
1.696,2.176
2.208,3.808
3.84,4.32
4.32,5.888
5.92,6.4
6.432,8.0
6.432,8.512
8.032,8.512
8.544,10.112
8.544,10.656
10.144,10.656
10.688,12.256
10.688,12.8
12.288,12.8
12.832,14.368
12.832,14.912
12.832,14.912
14.4,14.912
14.944,16.448
14.944,16.992
14.944,16.992
16.48,16.992
17.024,18.368
17.024,18.912
17.024,18.912
18.4,18.912
18.944,20.512
18.944,21.056
18.944,21.056
18.944,21.056
20.544,21.056
21.088,22.336
21.088,22.88
21.088,22.88
21.088,22.88
22.368,22.88
22.912,24.224
22.912,24.768
22.912,24.768
22.912,24.768
24.256,24.768
24.8,25.824
24.8,26.912
24.8,26.912
24.8,26.912
25.856,26.912
26.944,27.968
26.944,29.056
26.944,29.056
26.944,29.056
28.0,29.056
29.088,30.112
29.088,31.2
29.088,31.2
29.088,31.2
30.144,31.2
31.232,32.8
31.232,33.312
31.232,33.312
32.832,33.312
33.344,34.944
33.344,35.456
33.344,35.456
34.976,35.456
35.488,37.056
35.488,37.472
35.488,37.472
37.056,37.472
37.504,38.496
37.504,39.488
37.504,39.488
38.496,39.488
39.52,40.576
39.52,41.6
39.52,41.6
40.576,41.6
41.632,42.688
41.632,43.744
41.632,43.744
42.72,43.744
43.776,45.344
43.776,45.888
43.776,45.888
45.376,45.888
45.92,47.424
45.92,47.968
45.92,47.968
47.456,47.968
48.0,49.248
48.0,49.568
48.0,49.568
49.248,49.568
49.6,50.528
49.6,51.616
49.6,51.616
50.56,51.616
51.648,52.672
51.648,53.76
51.648,53.76
52.704,53.76
53.792,54.816
53.792,55.904
53.792,55.904
54.848,55.904
55.936,57.504
55.936,58.016
55.936,58.016
57.536,58.016
58.048,59.616
58.048,60.16
58.048,60.16
59.648,60.16
60.192,60.672
60.192,62.08
60.192,62.08
60.704,60.992
61.024,61.536
61.568,62.08
62.112,63.136
62.112,63.136
62.112,64.224
63.168,64.224
63.168,64.224
64.256,67.424
64.256,68.48
64.256,68.48
67.456,68.48
68.512,69.632
69.664,69.92
69.952,70.176
70.208,70.464
70.496,70.976
71.008,73.408
73.44,73.664
73.696,73.888
73.92,74.144
74.176,74.4
74.432,74.656
74.688,74.848
74.88,75.04
74.976,75.2
75.232,76.8
75.232,76.8
76.832,77.344
76.832,77.344
77.376,78.944
77.376,78.944
78.976,79.488
78.976,79.488
79.52,80.576
79.52,81.76
80.608,81.76
81.792,83.456
83.488,83.808
83.84,84.192
84.224,86.336
84.224,88.48
86.368,87.936
87.968,88.48
88.512,90.144
88.512,90.688
90.176,90.688
90.72,92.288
90.72,92.832
92.32,92.832
92.864,94.432
92.864,94.976
94.464,94.976
95.008,96.576
95.008,97.12
95.008,97.12
96.608,97.12
97.152,98.72
97.152,99.232
97.152,99.232
98.752,99.232
99.296,100.864
99.296,101.376
99.296,101.376
100.896,101.376
101.408,102.912
101.408,103.424
101.408,103.424
102.944,103.424
103.456,105.024
103.456,105.536
103.456,105.536
105.056,105.536
105.568,107.168
105.568,107.68
105.568,107.68
107.2,107.68
107.712,109.152
107.712,109.696
107.712,109.696
109.184,109.696
109.728,111.104
109.728,111.648
109.728,111.648
111.136,111.648
111.68,113.184
111.68,113.728
111.68,113.728
113.216,113.728
113.76,115.136
113.76,115.52
113.76,115.52
115.168,115.52
115.552,117.088
115.552,117.632
115.552,117.632
117.12,117.632
117.664,119.232
117.664,119.776
117.664,119.776
119.264,119.776
119.808,121.376
119.808,121.92
119.808,121.92
119.808,121.92
121.408,121.92
121.952,123.52
121.952,124.064
121.952,124.064
121.952,124.064
123.552,124.064
124.096,125.664
124.096,126.208
124.096,126.208
124.096,126.208
125.696,126.208
126.24,127.808
126.24,128.352
126.24,128.352
126.24,128.352
127.84,128.352
128.384,129.952
128.384,130.496
128.384,130.496
128.384,130.496
129.984,130.496
130.528,132.096
130.528,132.608
130.528,132.608
130.528,132.608
132.128,132.608
132.64,134.24
132.64,134.24
132.64,134.752
132.64,134.752
134.272,134.752
134.272,134.752
134.784,136.48
134.784,136.48
136.512,137.088
136.512,137.088
137.12,138.848
137.12,138.848
137.12,139.36
137.12,139.36
138.88,139.36
138.88,139.36
139.392,141.024
139.392,141.024
139.392,141.568
139.392,141.568
141.056,141.568
141.056,141.568
141.6,143.488
141.6,143.488
143.52,144.064
143.52,144.064
144.096,145.664
144.096,146.208
144.096,146.208
144.096,146.208
145.696,146.208
146.24,147.808
146.24,148.352
146.24,148.352
146.24,148.352
147.84,148.352
148.384,150.112
150.144,150.72
150.752,152.192
150.752,152.736
150.752,152.736
150.752,152.736
152.224,152.736
152.768,154.336
152.768,154.336
152.768,154.88
152.768,154.88
154.368,154.88
154.368,154.88
154.912,156.48
154.912,156.48
156.512,156.992
156.512,156.992
157.024,158.592
157.024,159.136
158.624,159.136
159.168,160.608
159.168,161.152
159.168,161.152
159.168,161.152
160.64,161.152
161.184,162.496
161.184,163.04
161.184,163.04
161.184,163.04
162.528,163.04
163.072,164.384
163.072,164.928
163.072,164.928
163.072,164.928
164.416,164.928
164.96,166.528
164.96,166.528
164.96,167.04
