start,end
0.192,0.928
0.96,2.464
0.96,2.464
0.96,2.464
0.96,2.464
2.496,3.264
3.296,4.8
3.296,4.8
4.832,5.056
5.088,5.312
5.344,6.688
5.344,6.688
5.344,6.688
5.344,6.688
6.72,6.944
6.976,7.2
7.232,7.968
8.0,8.16
8.192,8.864
8.896,9.12
9.152,10.304
9.152,10.304
9.152,10.304
9.152,10.304
10.336,10.56
10.592,10.816
10.848,11.552
11.584,11.776
11.808,12.352
12.384,12.608
12.64,13.248
13.28,13.504
13.536,14.208
14.24,14.464
14.496,15.104
15.136,15.36
15.392,16.128
16.16,16.384
16.416,17.12
17.152,17.312
17.248,17.376
17.408,18.112
18.144,18.368
18.4,18.848
18.848,19.072
19.072,19.264
19.264,19.68
19.68,19.904
19.936,20.16
20.192,21.504
20.192,21.504
21.536,22.016
22.048,22.464
22.496,22.688
22.72,22.88
22.912,23.616
23.648,23.84
23.648,23.84
23.872,24.224
23.872,24.224
24.256,24.48
24.512,24.736
24.768,25.472
25.504,25.728
25.504,25.728
25.76,26.496
25.76,26.496
25.76,26.496
26.528,26.752
26.784,27.488
27.52,27.744
27.52,27.744
27.776,28.256
27.776,28.256
27.776,28.256
27.776,28.512
28.544,28.704
28.64,28.768
28.8,29.536
29.568,29.792
29.824,30.56
30.592,30.816
30.848,31.584
31.616,31.84
31.872,32.096
32.128,32.864
32.896,33.12
33.152,33.856
33.888,35.104
35.136,35.36
35.392,36.128
36.16,36.288
36.256,36.384
36.416,37.152
36.416,37.152
36.416,37.92
37.952,38.08
38.112,38.176
38.208,38.336
38.368,39.104
39.136,39.328
39.36,40.096
40.128,40.288
40.288,40.96
40.992,41.216
41.248,41.888
41.92,42.144
42.144,42.784
42.816,43.008
43.04,43.68
43.712,43.936
43.968,44.544
44.576,44.768
44.8,45.472
45.504,45.728
45.76,46.368
46.4,46.624
46.624,46.816
46.848,47.04
47.072,47.552
47.584,48.256
48.288,48.512
48.512,49.248
49.28,49.504
49.536,49.792
49.792,50.08
50.112,50.368
50.4,50.72
50.752,51.072
51.104,51.456
51.488,52.224
51.488,52.224
51.488,52.224
51.488,52.224
52.256,52.384
52.352,52.48
52.512,53.248
53.28,53.536
53.568,54.56
53.568,54.56
53.568,54.56
54.592,54.816
54.848,55.072
55.104,55.776
55.808,57.312
55.808,57.312
57.344,57.568
57.6,57.824
57.856,58.176
58.208,58.464
58.464,58.72
58.752,58.944
58.944,59.168
59.2,59.456
59.488,59.68
59.712,59.936
59.968,60.224
60.224,60.512
60.544,60.736
60.768,61.024
61.056,61.792
61.824,62.048
62.08,62.752
62.784,63.008
63.04,63.36
63.392,63.68
63.712,63.968
63.968,64.192
64.224,64.448
64.48,64.736
64.768,65.056
65.088,65.408
65.44,65.76
65.792,66.56
66.592,66.816
66.848,67.968
66.848,67.968
66.848,67.968
68.0,68.224
68.256,68.48
68.512,69.248
69.28,69.504
69.536,70.272
69.536,70.272
69.536,70.272
70.304,70.624
70.656,71.36
70.656,71.36
70.656,71.36
70.656,71.36
