start,end
0.96,3.68
0.96,3.68
0.96,3.68
0.96,4.032
4.064,4.384
4.416,4.768
4.8,4.992
4.992,5.312
5.344,5.568
5.6,5.888
5.92,6.112
6.048,6.24
6.272,7.648
6.272,9.088
6.272,9.088
7.68,9.44
9.472,9.792
9.824,10.144
10.176,10.4
10.4,10.688
10.688,10.912
10.944,11.232
11.264,11.456
11.36,11.584
11.616,12.416
11.616,12.768
11.616,13.504
12.8,13.024
12.928,13.12
13.12,13.344
13.376,13.504
13.536,14.144
14.176,14.368
14.272,14.496
14.528,15.2
15.232,15.904
15.936,17.344
15.936,17.344
15.936,17.344
15.936,17.344
18.208,18.528
18.56,18.72
18.752,18.88
18.816,18.976
18.912,19.104
19.136,20.384
20.416,21.824
20.416,21.824
21.856,22.528
21.856,23.232
22.56,23.232
23.264,23.936
23.968,24.672
24.704,26.112
26.144,26.816
26.144,27.52
26.144,27.52
26.848,27.52
27.552,28.608
27.552,28.96
27.552,28.96
28.64,28.96
28.992,29.44
29.472,29.792
29.824,30.144
30.176,30.304
30.272,30.432
30.464,30.688
30.688,31.008
31.04,31.36
31.392,31.712
31.744,32.032
32.064,32.256
32.16,32.384
32.416,32.608
32.64,32.864
32.768,32.96
32.896,32.96
32.992,33.088
33.12,34.432
33.12,35.872
33.12,35.872
34.464,35.872
35.904,37.28
37.312,38.688
37.312,38.688
38.72,39.424
38.72,39.424
38.72,39.424
39.456,40.096
40.128,40.608
40.64,41.28
41.312,42.72
42.752,44.128
42.752,44.128
42.752,44.128
44.16,44.832
44.16,45.536
44.16,45.536
44.864,45.184
45.216,45.44
45.344,45.536
45.568,46.624
46.656,46.976
47.008,48.608
48.64,50.048
48.64,50.048
50.08,50.752
50.08,50.752
50.08,50.752
50.784,51.456
51.488,52.864
52.896,53.792
53.824,54.496
54.528,55.2
54.528,55.2
55.232,55.904
55.232,55.904
55.936,56.608
55.936,57.344
56.64,57.344
57.376,58.88
58.912,59.968
60.0,60.512
60.544,60.864
60.896,61.248
61.28,61.44
61.472,61.792
61.792,62.4
62.432,62.976
62.976,63.616
63.648,64.224
64.256,64.832
64.864,65.536
65.568,66.24
66.272,66.944
66.976,67.68
67.712,68.384
68.384,68.832
68.832,69.152
69.184,69.504
69.536,70.912
70.944,72.16
70.944,72.16
72.192,72.864
72.192,73.472
72.896,73.472
73.504,74.08
74.112,74.752
74.784,75.968
76.0,76.192
76.128,76.256
76.192,76.352
76.384,76.512
76.544,76.736
76.64,76.864
76.768,76.96
76.992,78.4
76.992,78.4
76.992,79.808
78.432,79.808
79.84,80.16
80.192,80.8
80.832,80.96
80.928,81.088
81.12,81.728
81.76,82.432
82.464,82.752
82.464,83.68
82.464,83.68
82.784,82.976
83.008,83.328
83.36,83.68
83.712,84.064
84.096,84.416
84.448,84.768
84.8,84.992
84.896,85.12
85.152,87.232
87.264,88.288
88.32,91.104
88.32,91.456
91.488,91.904
91.936,92.256
92.288,92.608
92.64,92.832
92.864,93.088
92.992,93.184
93.12,93.312
93.344,93.76
93.792,93.984
93.92,94.112
94.144,94.816
94.144,94.816
94.144,94.816
94.848,95.168
95.2,95.552
95.584,97.664
97.344,98.72
97.696,98.016
98.048,98.368
98.4,98.72
98.752,99.456
99.488,99.808
99.84,100.256
100.288,100.608
100.288,101.664
100.288,101.664
100.288,101.664
100.64,102.432
102.464,102.784
102.816,103.136
103.168,103.52
103.552,103.84
103.84,104.128
104.16,104.48
104.512,104.832
104.864,105.184
105.216,105.536
105.568,105.76
105.792,106.144
106.048,106.272
106.176,106.368
106.4,107.808
106.4,109.216
106.4,109.216
107.84,109.216
109.248,110.272
109.248,110.624
109.248,110.624
110.304,110.528
110.432,110.624
110.656,111.008
111.04,111.36
111.392,111.712
111.744,111.936
111.84,112.064
112.096,112.768
112.096,112.768
112.096,113.472
112.8,113.472
113.504,114.176
113.504,114.848
114.208,114.848
114.88,115.552
114.88,116.256
115.584,116.256
116.288,116.96
116.288,117.792
116.992,117.792
117.824,118.88
117.824,118.88
117.824,119.232
117.824,119.232
118.912,119.232
119.264,119.744
119.776,120.096
120.128,120.448
120.48,120.704
120.608,120.8
120.832,121.504
121.536,122.24
122.272,122.944
122.976,124.032
124.064,124.832
124.864,125.76
125.792,127.2
127.232,128.608
128.64,128.864
128.896,129.152
129.184,129.472
129.504,129.856
129.888,130.56
130.592,131.264
131.296,131.968
131.296,132.672
131.296,132.672
132.0,132.32
132.352,132.672
132.704,134.112
132.704,134.112
132.704,134.112
134.144,135.168
135.2,135.872
135.904,138.624
135.904,138.624
135.904,138.624
138.656,138.976
139.008,139.328
139.36,139.68
139.712,140.0
140.032,140.256
140.288,140.64
140.672,140.96
140.992,141.184
141.088,141.312
141.344,142.016
141.344,142.016
141.344,142.368
142.4,142.592
142.528,142.72
142.752,142.944
142.976,143.2
143.104,143.296
143.232,143.392
143.424,143.552
143.584,143.776
143.68,144.0
144.032,144.384
144.416,145.088
145.12,145.792
145.824,146.016
145.952,146.144
146.176,146.848
146.88,148.448
148.48,148.672
148.576,148.8
148.832,149.152
149.184,149.504
149.536,149.856
149.888,150.208
150.24,150.56
150.592,150.912
150.944,151.264
151.296,151.616
151.648,152.0
152.032,152.352
152.384,152.736
152.768,153.184
153.216,153.888
153.92,154.336
154.368,154.688
154.72,156.512
156.544,156.864
156.896,157.216
157.248,157.568
157.6,157.888
157.92,158.24
158.272,158.592
158.624,158.848
158.752,158.944
158.976,161.216
158.976,161.216
158.976,161.216
158.976,161.6
161.632,161.952
161.984,162.304
162.336,162.688
162.72,163.04
163.072,163.392
163.424,163.744
163.776,164.096
164.128,165.504
164.128,165.504
164.128,165.504
166.304,166.656
166.688,166.816
166.848,167.04
166.976,167.168
167.072,167.296
167.328,168.768
168.8,170.208
168.8,170.208
168.8,170.208
170.24,170.912
170.24,171.616
170.24,171.616
170.944,171.616
171.648,172.672
172.704,173.44
173.472,175.136
175.168,175.84
175.168,176.544
175.168,176.544
175.168,176.544
175.872,176.544
176.576,177.6
176.576,177.984
176.576,177.984
176.576,177.984
177.632,177.984
178.016,178.336
178.368,178.688
178.72,179.52
179.552,179.872
179.904,180.224
180.256,180.544
180.544,180.8
180.832,181.152
181.184,182.08
182.08,182.24
182.144,182.368
182.4,183.68
182.4,183.68
182.4,183.68
