start,end
2.916,5.572
2.916,5.572
2.916,5.572
2.916,5.572
5.604,6.308
6.34,6.628
6.66,6.98
7.012,7.172
7.108,7.268
7.3,7.972
8.004,8.516
8.548,9.124
8.548,9.572
9.156,9.572
9.604,11.588
10.948,12.196
11.62,11.94
11.972,12.196
12.228,12.42
12.42,12.612
12.612,12.996
13.028,13.924
13.028,14.244
13.028,14.244
13.956,14.244
14.276,14.788
14.82,15.044
15.076,15.268
15.3,16.292
15.3,16.292
16.324,16.612
16.644,16.932
16.964,17.476
17.508,18.596
18.628,19.14
19.172,19.844
19.876,20.676
19.876,21.028
20.708,21.028
21.06,21.348
21.38,21.604
21.636,21.956
21.988,22.18
22.084,22.276
22.308,22.628
22.66,22.948
22.98,23.204
23.204,23.428
23.46,23.652
23.652,23.908
23.94,24.228
24.26,24.58
24.612,26.596
26.628,26.948
26.98,27.268
27.3,28.292
27.3,28.644
27.3,28.644
28.324,28.644
28.676,29.316
29.348,29.636
29.668,29.892
29.924,30.948
30.98,31.3
31.3,31.524
31.556,32.228
32.26,33.892
32.26,33.892
33.924,34.564
34.596,34.852
34.852,35.268
35.268,35.46
35.492,35.876
35.876,36.132
36.132,36.452
36.484,36.804
36.484,37.668
36.836,37.028
37.06,37.348
37.38,37.668
37.668,37.892
37.892,38.148
38.148,38.308
38.34,38.532
38.468,38.66
38.564,38.756
38.788,40.58
38.788,41.252
40.612,40.9
40.932,41.252
41.284,42.596
41.284,42.596
41.284,43.268
43.3,43.94
43.972,44.42
44.452,44.804
44.836,45.06
45.092,45.38
45.38,45.668
45.668,46.084
46.116,47.076
46.116,48.74
47.108,47.172
47.204,47.3
47.332,47.396
47.428,48.42
48.452,48.548
48.58,48.644
48.676,48.74
48.772,48.964
48.996,49.156
49.06,49.7
49.732,49.988
49.988,50.18
50.18,50.404
50.436,50.756
50.788,50.98
50.884,51.076
51.108,51.748
51.108,52.452
51.78,52.452
52.484,53.124
53.156,53.444
53.476,53.796
53.828,54.468
54.5,54.82
54.852,55.14
55.172,56.484
55.172,56.484
55.172,56.484
56.516,57.86
56.516,57.86
56.516,57.86
57.892,59.396
58.756,59.396
59.428,61.476
59.428,62.18
61.508,62.18
62.212,63.524
62.212,63.524
62.212,64.964
64.996,65.316
65.348,65.668
65.7,65.988
66.02,66.34
66.372,66.66
66.692,67.012
67.044,67.332
67.364,67.684
67.716,68.036
68.068,68.356
68.388,68.58
68.516,68.708
68.74,69.028
68.74,69.38
69.06,69.38
69.412,69.7
69.732,70.052
70.084,70.404
70.436,70.628
70.66,70.884
70.916,71.204
71.236,72.228
72.26,72.58
72.612,72.9
72.932,73.156
73.156,73.412
73.444,73.636
73.572,73.732
73.764,75.012
73.764,75.012
73.764,75.012
75.044,75.684
75.716,76.388
76.42,78.052
78.084,78.724
78.756,80.644
78.756,80.644
78.756,80.644
80.676,80.964
80.996,81.316
81.348,81.892
81.892,82.34
82.372,82.948
82.372,82.948
82.372,83.588
82.98,83.588
82.98,83.588
83.62,84.26
83.62,84.964
83.62,84.964
84.292,84.964
84.996,85.636
85.668,86.308
86.34,87.428
87.46,87.652
87.556,87.748
87.78,88.1
88.1,88.292
88.324,88.548
88.58,88.836
88.868,89.54
89.572,90.436
90.436,90.692
90.692,90.884
90.884,91.076
91.108,91.332
91.332,91.556
91.556,92.068
92.1,92.58
92.612,93.188
93.22,94.18
93.22,94.532
94.212,94.532
94.564,94.788
94.82,95.012
95.044,95.236
95.236,95.428
95.46,95.748
95.78,96.068
96.1,96.612
96.612,97.092
96.612,97.732
97.124,97.732
97.732,98.724
97.732,98.724
97.732,99.396
98.756,100.068
99.428,100.068
100.1,100.772
100.1,101.444
100.804,101.444
101.476,102.116
102.148,103.044
103.076,104.388
103.076,105.252
105.284,105.572
105.604,105.86
105.86,106.18
106.212,106.5
106.532,106.852
106.884,107.076
107.076,107.332
107.332,107.62
107.652,107.972
108.004,108.324
108.356,108.644
108.676,109.988
108.676,109.988
108.676,109.988
108.676,110.788
110.82,111.652
111.684,112.996
111.684,113.668
113.7,114.724
114.756,117.444
114.756,118.724
118.756,119.108
119.14,119.428
119.46,119.78
119.812,120.1
120.132,120.452
120.484,120.676
120.58,120.772
120.836,122.148
120.836,122.5
122.532,122.916
122.948,123.268
123.3,123.588
123.62,123.908
123.908,124.1
124.1,124.324
124.356,124.484
124.516,125.188
125.22,125.508
125.54,125.86
125.892,127.204
125.892,127.204
125.892,127.94
127.972,128.26
128.292,128.612
128.644,128.932
128.964,129.252
129.252,129.444
129.444,129.636
129.636,129.828
129.828,130.052
130.084,130.404
130.436,130.724
130.756,130.948
130.884,131.076
131.108,131.748
131.108,132.42
131.108,132.42
131.108,132.42
131.78,132.42
132.452,133.38
133.412,134.052
134.084,134.756
134.788,135.428
135.46,136.1
135.46,136.772
136.132,136.772
136.804,137.444
136.804,138.116
136.804,138.116
137.476,137.796
137.828,138.116
138.148,139.908
139.94,140.228
140.26,140.58
140.612,140.9
140.932,141.22
141.252,141.38
141.38,141.604
141.636,141.956
141.988,142.148
142.084,142.244
142.276,142.596
142.628,142.916
142.948,143.204
143.204,143.364
143.396,143.588
143.62,143.876
143.908,144.196
144.228,144.548
144.58,144.868
144.9,145.22
145.252,145.476
145.508,145.764
145.796,146.116
146.148,146.34
146.34,146.596
146.628,146.916
146.948,147.268
147.3,147.524
147.556,147.716
147.748,148.004
148.036,148.196
148.228,148.516
148.548,148.836
148.868,149.188
149.22,149.7
149.732,150.372
150.404,150.724
150.756,150.98
150.98,151.3
151.332,151.652
151.684,152.644
151.684,152.996
152.676,152.996
153.028,153.316
153.348,153.668
153.668,153.86
153.892,154.116
154.148,155.108
155.14,155.268
155.204,155.364
155.396,155.716
155.748,156.004
156.036,156.324
156.356,156.676
156.708,156.996
157.028,157.348
157.38,157.668
157.668,157.988
158.02,158.34
158.372,158.66
158.692,159.012
159.044,159.332
159.364,160.708
159.364,160.708
159.364,160.708
160.74,161.7
161.732,162.244
162.276,163.268
162.276,163.556
163.3,163.492
163.396,163.556
163.588,163.844
163.876,164.068
164.068,164.26
164.292,164.452
164.356,164.548
164.58,164.9
164.932,165.156
165.188,165.284
165.284,165.476
165.508,165.7
165.7,165.988
166.02,166.212
166.244,166.436
166.34,166.66
166.692,168.004
166.692,168.004
166.692,168.004
166.692,168.804
168.836,169.188
169.124,169.316
169.22,169.444
169.476,169.668
169.7,169.892
169.796,169.988
169.924,170.116
170.148,170.788
170.82,171.108
171.14,171.396
171.428,172.068
172.1,172.74
172.772,174.116
172.772,174.116
172.772,175.14
175.172,175.492
175.524,175.812
175.844,176.164
176.196,176.484
176.516,176.772
176.772,177.028
177.06,177.348
177.38,177.7
177.732,178.02
178.052,178.372
178.404,178.692
178.724,179.396
178.724,180.068
178.724,180.068
179.428,179.716
179.748,180.068
180.1,180.9
180.932,181.604
181.636,182.948
181.636,182.948
181.636,182.948
182.98,184.196
184.228,184.42
184.356,184.548
184.58,185.892
184.58,186.468
186.5,187.012
187.044,187.364
187.396,187.684
187.716,188.036
188.068,188.356
188.388,188.676
188.676,188.964
188.996,189.316
189.348,189.668
189.7,189.988
190.02,190.372
190.404,191.044
191.076,191.364
191.396,191.716
191.748,192.324
192.356,192.804
192.836,193.06
193.06,193.284
193.316,193.796
193.828,194.276
194.308,194.948
194.98,195.396
194.98,196.292
195.428,195.62
195.652,195.972
196.004,196.292
196.324,196.548
196.548,196.74
196.74,196.932
196.964,197.188
197.22,197.508
197.54,197.796
197.828,198.052
198.052,198.372
198.404,198.788
198.404,199.428
198.82,199.428
199.428,200.548
199.428,200.548
199.428,201.22
200.58,201.892
201.252,201.892
201.924,202.468
201.924,203.14
202.5,203.14
203.172,203.812
203.844,204.548
204.58,206.596
204.58,206.596
204.58,206.596
206.628,207.492
207.524,207.908
207.94,208.292
208.324,208.644
208.676,208.996
209.028,209.316
209.348,209.668
209.7,209.988
210.02,210.34
210.372,210.66
210.692,210.916
210.692,212.036
210.948,211.14
211.044,212.036
212.068,212.708
212.74,213.476
213.508,215.492
213.508,216.196
215.524,216.196
216.228,216.868
216.9,219.428
219.46,219.78
219.812,220.1
220.132,220.484
220.516,221.508
221.54,222.18
222.212,222.852
222.884,223.204
223.236,223.524
223.556,223.876
223.908,224.1
224.132,224.324
224.228,225.188
225.22,226.052
226.084,226.404
226.436,226.756
226.788,227.076
227.108,227.428
227.46,227.748
227.78,228.1
228.132,228.516
228.548,228.996
229.028,229.348
229.38,229.668
229.7,230.02
230.052,230.34
230.372,230.692
230.724,231.076
231.108,232.452
232.484,235.236
232.484,235.236
235.268,238.98
235.268,238.98
239.012,249.732
239.012,249.732
